Issue Type,Issue key,Issue id,Summary,Description,Assignee,Assignee Id,Reporter,Reporter Id,Priority,Status,Resolution,Created,Updated,Due date,Custom field (Start date),Created_dt,Due_date_dt,Start_date_dt,Updated_dt,Duration_days,Hours_per_ticket,Cost_per_ticket,Period,Week_Period,Week_Start
Task,FT-275,10415,Build analytics dashboard detailed asset view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. When bill usually them six. Although a college shake hope anything go.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,09/Sep/25 12:00 AM,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,09/Sep/25 12:00 AM,2025-09-09,2025-09-12,2025-09-09,2025-09-11,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-274,10466,Add SSO integration session management,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Relationship however carry let language imagine.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,09/Sep/25 12:00 AM,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,09/Sep/25 12:00 AM,2025-09-09,2025-09-12,2025-09-09,2025-09-11,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-273,10414,Implement caching layer for payment gateway,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Leader exist while PM next.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,09/Sep/25 12:00 AM,14/Sep/25 12:00 AM,16/Sep/25 12:00 AM,09/Sep/25 12:00 AM,2025-09-09,2025-09-16,2025-09-09,2025-09-14,7,56,2800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-285,10689,Add queue processor rate limiting and throttling,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Single both meeting job second.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,10/Sep/25 12:00 AM,11/Sep/25 12:00 AM,11/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-11,2025-09-10,2025-09-11,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-284,10593,Refactor reconciliation to use async/await pattern,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Edge tend enjoy money create time two institution.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,10/Sep/25 12:00 AM,12/Sep/25 12:00 AM,14/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-14,2025-09-10,2025-09-12,4,32,1600.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-283,10418,Build stop loss order execution engine,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Across help usually economy control mention. Project true follow television.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,10/Sep/25 12:00 AM,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-13,2025-09-10,2025-09-12,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-282,10417,Update deprecated REST API API endpoints,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Be hold debate not interest vote.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,10/Sep/25 12:00 AM,11/Sep/25 12:00 AM,11/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-11,2025-09-10,2025-09-11,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-281,10688,Build batch notifications user preference center,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Yes student bill four month firm it. Movement scene catch rule cut play.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,10/Sep/25 12:00 AM,11/Sep/25 12:00 AM,13/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-13,2025-09-10,2025-09-11,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-280,10592,Implement audit trail comprehensive audit logging,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. More decade include stay race mention. I behind reflect stage night writer.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,10/Sep/25 12:00 AM,11/Sep/25 12:00 AM,11/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-11,2025-09-10,2025-09-11,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-279,10416,Enable multi-factor auth for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Nation many whatever. Hospital money but box from benefit official cell.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,10/Sep/25 12:00 AM,11/Sep/25 12:00 AM,11/Sep/25 12:00 AM,10/Sep/25 12:00 AM,2025-09-10,2025-09-11,2025-09-10,2025-09-11,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-292,10691,Optimize notification hub message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Than enjoy fight learn teach fish community water.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-13,2025-09-11,2025-09-12,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-291,10596,Build investment wizard risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Bar choose community woman. Word he determine hear.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,11/Sep/25 12:00 AM,14/Sep/25 12:00 AM,15/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-15,2025-09-11,2025-09-14,4,32,1600.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-290,10690,Create NFT marketplace investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Civil involve development effect.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,In Progress,,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-13,2025-09-11,2025-09-12,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-289,10595,Design asset listing page layout and UX,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Time stage black chance organization without in.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-13,2025-09-11,2025-09-12,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-288,10419,Optimize delivery optimizer message queue processing,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Include I recognize dinner edge training sit simply. West his court plan else range.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,14/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-14,2025-09-11,2025-09-12,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-287,10470,Build portfolio tracker risk disclosure system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Effort occur improve research hope.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-13,2025-09-11,2025-09-12,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-286,10594,Fix memory leak in validation middleware service,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Why order project.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,11/Sep/25 12:00 AM,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,11/Sep/25 12:00 AM,2025-09-11,2025-09-13,2025-09-11,2025-09-12,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-301,10473,Build settlement API endpoint with validation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Democrat everyone especially return. Cultural light opportunity deal.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-14,2025-09-12,2025-09-13,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-300,10695,Enable biometric login for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Them particular central charge radio.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,13/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-13,2025-09-12,2025-09-13,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-299,10420,Implement scheduled messages message template system,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Boy center pick. Paper region culture manage rise at.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-14,2025-09-12,2025-09-13,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-298,10694,Enable biometric login for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Order policy surface back modern live take.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,12/Sep/25 12:00 AM,15/Sep/25 12:00 AM,17/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-17,2025-09-12,2025-09-15,5,40,2000.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-297,10597,Add market orders business logic and rules,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Begin concern Mrs whom crime bed. Thing yard tonight truth phone drug though.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,To Do,,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,13/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-13,2025-09-12,2025-09-13,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-296,10472,Create market orders admin dashboard view,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Chair happen of personal there share culture.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,13/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-13,2025-09-12,2025-09-13,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-295,10693,Enhance SMS notification delivery reliability,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. Attack thing board pull newspaper measure.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,13/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-13,2025-09-12,2025-09-13,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-294,10692,Create real estate funds investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Want rate century seat street them skill. Black hard morning.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,15/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-15,2025-09-12,2025-09-13,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-293,10471,Add pricing service performance monitoring and alerts,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Heavy drug tax read north. Character rule concern strategy enjoy individual.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,12/Sep/25 12:00 AM,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,12/Sep/25 12:00 AM,2025-09-12,2025-09-14,2025-09-12,2025-09-13,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-309,10474,Enable biometric login for user login,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Auth Security initiative. Personal government agree save story.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Sep/25 12:00 AM,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-16,2025-09-13,2025-09-15,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-308,10603,Implement compliance third-party data integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Build center well threat season remain activity.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,14/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-14,2025-09-13,2025-09-14,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-307,10602,Implement caching layer for payment gateway,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Capital out offer suddenly compare may successful. Debate behavior scene rather.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Highest,Done,Done,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,16/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-16,2025-09-13,2025-09-14,3,24,1200.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-306,10601,Build settlement API endpoint with validation,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. Know actually rock possible everyone religious.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,14/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-14,2025-09-13,2025-09-14,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-305,10600,Add queue processor webhook integration,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Comms Platform initiative. These under dog explain. Phone cell second.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,14/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-14,2025-09-13,2025-09-14,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-304,10599,Implement commodities comparison and analysis tools,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Likely address despite type.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Sep/25 12:00 AM,15/Sep/25 12:00 AM,17/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-17,2025-09-13,2025-09-15,4,32,1600.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-303,10696,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Player top door moment before play remember.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,13/Sep/25 12:00 AM,16/Sep/25 12:00 AM,17/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-17,2025-09-13,2025-09-16,4,32,1600.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-302,10598,Create real estate funds investment workflow,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Alt Assets initiative. Stop enough especially suggest never health.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Low,Done,Done,13/Sep/25 12:00 AM,14/Sep/25 12:00 AM,15/Sep/25 12:00 AM,13/Sep/25 12:00 AM,2025-09-13,2025-09-15,2025-09-13,2025-09-14,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-316,10607,Implement real-time pricing error handling and retry logic,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Trading Feature initiative. In which hold act little.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,14/Sep/25 12:00 AM,17/Sep/25 12:00 AM,18/Sep/25 12:00 AM,14/Sep/25 12:00 AM,2025-09-14,2025-09-18,2025-09-14,2025-09-17,4,32,1600.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-315,10422,Migrate payment gateway to microservices architecture,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Language put another seem camera yeah.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,High,Done,Done,14/Sep/25 12:00 AM,15/Sep/25 12:00 AM,16/Sep/25 12:00 AM,14/Sep/25 12:00 AM,2025-09-14,2025-09-16,2025-09-14,2025-09-15,2,16,800.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-314,10697,Update {library} dependency to latest version,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Key yourself task commercial floor blood. Investment man enjoy behavior building.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,14/Sep/25 12:00 AM,15/Sep/25 12:00 AM,15/Sep/25 12:00 AM,14/Sep/25 12:00 AM,2025-09-14,2025-09-15,2025-09-14,2025-09-15,1,8,400.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
Task,FT-313,10606,Optimize payment methods database queries,"{'type': 'doc', 'version': 1, 'content': [{'type': 'paragraph', 'content': [{'type': 'text', 'text': 'Part of the Legacy Platform initiative. Not price you manage example discussion police. Focus value company three public.'}]}]}",Unassigned,,Puchawin Borirackujarean,62118761f97d180071762ca4,Medium,Done,Done,14/Sep/25 12:00 AM,17/Sep/25 12:00 AM,19/Sep/25 12:00 AM,14/Sep/25 12:00 AM,2025-09-14,2025-09-19,2025-09-14,2025-09-17,5,40,2000.0,Post-Claude,2025-09-08/2025-09-14,2025-09-08
